-13620.0,8752.0,-2228.0,-3091.0,1543.0,2913.0
-15248.0,2960.0,-620.0,-6689.0,-116.0,188.0
-13776.0,2376.0,-812.0,-6045.0,1165.0,-665.0
-16728.0,3308.0,-532.0,1544.0,-858.0,2604.0
-14364.0,2644.0,-384.0,-3996.0,3254.0,-606.0
-14304.0,2896.0,-540.0,1253.0,979.0,2273.0
-17488.0,2712.0,780.0,13609.0,-3430.0,-999.0
-14084.0,2096.0,524.0,-4866.0,3759.0,-2676.0
-13420.0,3100.0,-812.0,-2545.0,-1233.0,4762.0
-16968.0,3120.0,772.0,9331.0,-1305.0,-1565.0
-14792.0,3560.0,-176.0,-4265.0,3459.0,36.0
-14204.0,3060.0,-932.0,-1271.0,-230.0,1463.0
-15192.0,2604.0,-316.0,-274.0,-3821.0,-522.0
-15908.0,2996.0,-212.0,-4445.0,-1258.0,-1487.0
-14960.0,2320.0,-1092.0,-8604.0,-1257.0,4029.0
-15132.0,2256.0,24.0,-252.0,-1243.0,1790.0
-14732.0,3124.0,-652.0,1112.0,85.0,-222.0
-14680.0,3636.0,-528.0,5162.0,-1522.0,-876.0
-15224.0,4856.0,-1072.0,-7657.0,1040.0,1652.0
-14784.0,3252.0,264.0,-748.0,555.0,-570.0
-14872.0,3712.0,-500.0,-361.0,213.0,537.0
-15008.0,3624.0,-1228.0,-833.0,-634.0,-796.0
-15008.0,3872.0,-464.0,-5783.0,519.0,986.0
-15092.0,3516.0,-392.0,-5902.0,-297.0,177.0
-15092.0,3516.0,36.0,-3746.0,272.0,514.0
-14704.0,3308.0,508.0,-6351.0,103.0,1296.0
-14596.0,3592.0,1056.0,-2575.0,650.0,689.0
-15008.0,3680.0,212.0,-4180.0,-805.0,-49.0
-14680.0,3468.0,2064.0,452.0,438.0,-134.0
-14776.0,4024.0,-164.0,1374.0,-377.0,-161.0
-14792.0,3924.0,560.0,-2412.0,-321.0,674.0
-14732.0,3824.0,524.0,2871.0,-128.0,-706.0
-14856.0,3684.0,20.0,-1580.0,112.0,395.0
-14868.0,3824.0,856.0,1241.0,-240.0,-82.0
-15084.0,3952.0,424.0,415.0,-14.0,173.0
-14892.0,3520.0,-52.0,595.0,-697.0,-323.0
-14940.0,3776.0,-64.0,667.0,-830.0,-81.0
-16232.0,3460.0,524.0,1453.0,-1616.0,-907.0
-15168.0,3448.0,648.0,229.0,-633.0,-1728.0
-15968.0,3160.0,640.0,5748.0,-937.0,-2250.0
-14320.0,2712.0,-164.0,1438.0,-1299.0,-1089.0
-16188.0,3696.0,608.0,11207.0,-8525.0,-3965.0
-13480.0,1336.0,696.0,-5213.0,-3625.0,-2505.0
-18952.0,2504.0,1272.0,10864.0,-10100.0,-4563.0
-16384.0,5512.0,4332.0,-14883.0,7491.0,-2531.0
-13504.0,2112.0,1560.0,2820.0,9826.0,-1306.0
-15276.0,1076.0,-112.0,7652.0,3450.0,-1764.0
-17696.0,2244.0,1056.0,2922.0,-8188.0,-638.0
-13288.0,436.0,2104.0,659.0,-2764.0,-5539.0
-14412.0,1100.0,-1800.0,-10515.0,290.0,131.0
-14808.0,1812.0,-1128.0,-12276.0,5171.0,-1872.0
-14556.0,2180.0,492.0,-14942.0,11679.0,3299.0
-16556.0,2472.0,868.0,-12101.0,10166.0,9532.0
-14816.0,1184.0,1356.0,-10321.0,3250.0,11069.0
-13216.0,912.0,320.0,-15954.0,-10579.0,8299.0
-16172.0,980.0,1252.0,-12613.0,-15736.0,4002.0
-15924.0,1224.0,-1584.0,-12276.0,-6012.0,-214.0
-14396.0,1200.0,-1596.0,-5705.0,-6987.0,-6574.0
-15364.0,2016.0,-1196.0,-4160.0,11938.0,-10474.0
-18332.0,3744.0,-800.0,-2770.0,17477.0,-9404.0
-18112.0,4180.0,2584.0,4810.0,19579.0,-5706.0
-15108.0,2644.0,1272.0,3860.0,18194.0,1935.0
-13332.0,2960.0,2008.0,971.0,3172.0,4615.0
-14232.0,2724.0,1880.0,11839.0,-9186.0,11524.0
-12444.0,628.0,1772.0,-1215.0,-18147.0,10778.0
-21976.0,3156.0,156.0,7349.0,-24890.0,8750.0
-16648.0,732.0,-1156.0,-3448.0,-11929.0,5965.0
-16048.0,1824.0,-1408.0,10726.0,-11198.0,787.0
-20620.0,1848.0,-696.0,17591.0,-1189.0,-4790.0
-14104.0,808.0,-460.0,4153.0,10471.0,-9839.0
-16388.0,2628.0,732.0,8344.0,7546.0,-14994.0
-16864.0,2704.0,1976.0,400.0,9275.0,-15768.0
-16524.0,4404.0,1808.0,-2216.0,7851.0,-12774.0
-13400.0,2904.0,1408.0,25803.0,-1497.0,-5487.0
-15180.0,3088.0,740.0,-8458.0,-4287.0,12830.0
-15200.0,2848.0,684.0,6440.0,-12138.0,17459.0
-20104.0,2356.0,1120.0,10423.0,-15243.0,13158.0
-16008.0,264.0,-980.0,2770.0,-2254.0,10693.0
-13632.0,328.0,-1336.0,-1193.0,-3255.0,1342.0
-15844.0,1076.0,-28.0,-2649.0,3064.0,-8342.0
-16752.0,2112.0,1036.0,-2719.0,9592.0,-12480.0
-16144.0,2880.0,1436.0,-3169.0,10040.0,-14205.0
-15320.0,3528.0,1520.0,495.0,6716.0,-11751.0
-15408.0,14216.0,-1332.0,-5180.0,-250.0,3536.0
-13084.0,3996.0,1176.0,-9000.0,-4317.0,4846.0
-16224.0,4016.0,1080.0,8808.0,-11045.0,9250.0
-16816.0,2188.0,-248.0,2238.0,-8427.0,11102.0
-16280.0,2368.0,-452.0,2217.0,-5784.0,10502.0
-15508.0,1536.0,-732.0,3738.0,-263.0,6593.0
-16072.0,1896.0,-524.0,1461.0,4346.0,913.0
-15940.0,1888.0,-60.0,2333.0,8053.0,-2377.0
-15828.0,2340.0,596.0,-1020.0,9439.0,-6962.0
-15872.0,2976.0,996.0,-1010.0,6811.0,-8550.0
-15228.0,3252.0,924.0,-3273.0,2967.0,-8338.0
-14792.0,3644.0,904.0,-4053.0,-1989.0,-6124.0
-14552.0,3628.0,396.0,-1126.0,-7510.0,-1870.0
-15432.0,3608.0,-92.0,-1584.0,-9373.0,1294.0
-15928.0,3564.0,-700.0,-1674.0,-7026.0,3866.0
-15240.0,2932.0,-1004.0,1265.0,-4659.0,5943.0
-15800.0,2528.0,-932.0,4210.0,-493.0,6037.0
-16004.0,2276.0,-424.0,3077.0,4759.0,4108.0
-15516.0,2180.0,-40.0,2353.0,7617.0,1988.0
-15588.0,2112.0,568.0,1855.0,7750.0,-804.0
-14836.0,2240.0,848.0,-684.0,6163.0,-3386.0
-14544.0,2488.0,932.0,-2716.0,2130.0,-5015.0
-15112.0,2960.0,640.0,-3044.0,-2849.0,-5013.0
-15044.0,3112.0,296.0,-4181.0,-6203.0,-3882.0
-15264.0,3580.0,0.0,-3412.0,-7919.0,-1826.0
-15488.0,3384.0,-596.0,-1702.0,-6841.0,582.0
-15264.0,3296.0,-908.0,-134.0,-3988.0,2554.0
-15476.0,2968.0,-808.0,3135.0,-717.0,4081.0
-15632.0,2496.0,-540.0,3496.0,3451.0,3943.0
-15700.0,2504.0,48.0,2045.0,6409.0,2815.0
-15324.0,2284.0,416.0,2465.0,6778.0,1464.0
-15016.0,2140.0,668.0,779.0,5220.0,-523.0
-14844.0,2312.0,876.0,-1111.0,2599.0,-1974.0
-14632.0,2552.0,724.0,-2618.0,-1305.0,-3300.0
-15028.0,2756.0,404.0,-3318.0,-4689.0,-3395.0
-15516.0,3168.0,92.0,-3828.0,-5893.0,-2746.0
-15472.0,3220.0,-332.0,-3169.0,-5361.0,-1403.0
-15408.0,3212.0,-600.0,-1259.0,-3458.0,412.0
-15224.0,3048.0,-644.0,496.0,-471.0,1760.0
-15432.0,2904.0,-536.0,999.0,2066.0,2595.0
-15496.0,2764.0,-12.0,2689.0,3874.0,3144.0
-15264.0,2424.0,228.0,2478.0,4626.0,2351.0
-15244.0,2320.0,496.0,811.0,4236.0,1428.0
-14856.0,2244.0,716.0,109.0,2171.0,185.0
-14764.0,2312.0,596.0,-1024.0,-395.0,-960.0
-14992.0,2492.0,384.0,-2380.0,-2572.0,-1867.0
-15276.0,2812.0,156.0,-2909.0,-4073.0,-2406.0
-15456.0,2828.0,-288.0,-2885.0,-3872.0,-2137.0
-15372.0,3112.0,-484.0,-2509.0,-2470.0,-1496.0
-15380.0,3116.0,-308.0,-519.0,-324.0,-561.0
-15200.0,3072.0,-328.0,341.0,2073.0,303.0
-15168.0,2912.0,-44.0,1155.0,3311.0,1419.0
-15492.0,2968.0,184.0,1829.0,3663.0,2101.0
-14972.0,2624.0,460.0,1563.0,3008.0,2548.0
-14732.0,2440.0,484.0,1113.0,758.0,2562.0
-14936.0,2392.0,448.0,710.0,-1951.0,1901.0
-15124.0,2216.0,264.0,-849.0,-3485.0,675.0
-15232.0,2516.0,68.0,-2186.0,-4125.0,-832.0
-15316.0,2568.0,-256.0,-2802.0,-3703.0,-2053.0
-15496.0,2816.0,-400.0,-3183.0,-1756.0,-2803.0
-15244.0,3032.0,-516.0,-2443.0,544.0,-2647.0
-15328.0,3112.0,-336.0,-1494.0,2963.0,-1680.0
-15140.0,3052.0,-40.0,-19.0,4120.0,-50.0
-15448.0,3204.0,196.0,1199.0,4098.0,1732.0
-14828.0,2620.0,456.0,347.0,3307.0,2819.0
-15272.0,2828.0,624.0,2329.0,540.0,3064.0
-15008.0,2236.0,776.0,-999.0,-535.0,2367.0
-14636.0,2448.0,332.0,1228.0,-3592.0,2246.0
-15436.0,2192.0,124.0,-1316.0,-5507.0,-613.0
-15380.0,2568.0,-172.0,-2726.0,-4162.0,-1130.0
-14848.0,2604.0,-652.0,-1296.0,-2788.0,-2255.0
-15204.0,2860.0,-628.0,-2355.0,-481.0,-2594.0
-15700.0,3112.0,-548.0,-2963.0,2496.0,-2001.0
-14064.0,2948.0,-688.0,-239.0,6130.0,-132.0
-14416.0,2672.0,-264.0,7353.0,2654.0,1789.0
-16464.0,2704.0,744.0,4014.0,3011.0,1437.0
-15504.0,2532.0,752.0,-910.0,5588.0,1615.0
-14564.0,1996.0,352.0,-668.0,1306.0,1699.0
-16056.0,2264.0,300.0,-1959.0,-2108.0,593.0
-15800.0,2404.0,476.0,-3782.0,-2300.0,-869.0
-15596.0,2516.0,64.0,-4053.0,-2998.0,-2028.0
-15604.0,2568.0,-96.0,-6559.0,-2357.0,-2625.0
-15272.0,3120.0,-536.0,-9758.0,-1325.0,-2334.0
-15056.0,3176.0,-672.0,-8108.0,-1756.0,237.0
-15072.0,3216.0,-812.0,-4949.0,150.0,3316.0
-14468.0,2440.0,-612.0,-7000.0,3204.0,3519.0
-14988.0,2692.0,-152.0,91.0,2496.0,4597.0
-15720.0,1784.0,-80.0,-3352.0,3761.0,2703.0
-15456.0,2528.0,476.0,-5317.0,3778.0,1342.0
-13996.0,1560.0,376.0,-2239.0,-162.0,-83.0
-15372.0,2424.0,400.0,-5991.0,-1943.0,-4059.0
-14648.0,2300.0,-68.0,-6706.0,-3907.0,-4748.0
-15568.0,3184.0,-108.0,-7554.0,-5232.0,-5444.0
-15132.0,3204.0,-736.0,-3706.0,-3590.0,-3300.0
-15092.0,3408.0,-852.0,-1881.0,-661.0,-1682.0
-15216.0,3168.0,-744.0,2071.0,2501.0,1266.0
-15540.0,3048.0,-340.0,4520.0,5329.0,3173.0
-15556.0,2788.0,200.0,6013.0,6495.0,4559.0
-15168.0,2152.0,636.0,5819.0,5552.0,4574.0
-14840.0,1880.0,680.0,5068.0,2722.0,3544.0
-14796.0,1700.0,948.0,2695.0,-840.0,1803.0
-14620.0,1700.0,352.0,-1347.0,-3574.0,-192.0
-17832.0,2564.0,360.0,-5027.0,-7206.0,-797.0
-15904.0,2308.0,1280.0,-5458.0,-8796.0,-1049.0
-13904.0,960.0,-1080.0,1573.0,-5589.0,2580.0
-17172.0,2196.0,-932.0,-236.0,-10342.0,-3405.0
-14856.0,996.0,776.0,-1955.0,935.0,-1897.0
-17264.0,2628.0,376.0,-9013.0,11368.0,-6153.0
-16876.0,3436.0,828.0,-1890.0,12866.0,-2186.0
-14136.0,1996.0,1324.0,-2783.0,6672.0,2676.0
-15112.0,2368.0,812.0,-1098.0,7377.0,4993.0
-14636.0,2216.0,1224.0,-225.0,-1589.0,4090.0
-12592.0,1416.0,1136.0,1377.0,-2664.0,4427.0
-17156.0,1496.0,2072.0,7435.0,-21666.0,5015.0
-18272.0,1988.0,2496.0,-4250.0,-4001.0,-2293.0
-15812.0,1796.0,2484.0,6702.0,-2143.0,-8311.0
-15600.0,240.0,388.0,-3455.0,-498.0,-3186.0
-15452.0,2620.0,924.0,-25328.0,-524.0,-5943.0
-14332.0,3796.0,1372.0,975.0,1922.0,-2910.0
-15464.0,2056.0,428.0,3523.0,3211.0,696.0
-14180.0,2052.0,1116.0,-377.0,7759.0,386.0
-11776.0,2964.0,1844.0,32767.0,6197.0,3407.0
-20556.0,68.0,972.0,-1386.0,2828.0,8302.0
-11480.0,2164.0,192.0,22408.0,8193.0,1367.0
-12160.0,-888.0,220.0,-5172.0,1722.0,-5898.0
-13148.0,1640.0,176.0,1332.0,-4623.0,1915.0
-17248.0,3932.0,2320.0,6934.0,-10316.0,-8529.0
-16676.0,1656.0,2084.0,4933.0,-5750.0,-7941.0
-15360.0,796.0,-316.0,415.0,-3318.0,2367.0
-10260.0,1888.0,-4776.0,2900.0,-1978.0,2463.0
-17588.0,3700.0,-696.0,6141.0,-411.0,-3585.0
-17172.0,2420.0,1700.0,1172.0,5368.0,1942.0
-14856.0,3384.0,3388.0,-4272.0,13380.0,4788.0
-15016.0,2128.0,1688.0,-4897.0,4976.0,5620.0
-12660.0,1828.0,-144.0,-12234.0,1270.0,10075.0
-16236.0,2608.0,2236.0,-13332.0,-5571.0,6640.0
-16096.0,2912.0,724.0,-15045.0,-8591.0,-6591.0
-14200.0,1560.0,1084.0,759.0,-4740.0,-8922.0
-16092.0,2768.0,-272.0,-3799.0,-2651.0,-5753.0
-16124.0,3068.0,416.0,-3398.0,3716.0,-6228.0
-14192.0,2052.0,280.0,-8483.0,8407.0,-1241.0
-15640.0,3500.0,1332.0,-13470.0,7824.0,2099.0
-13540.0,1160.0,1056.0,-21401.0,9000.0,7297.0
-13840.0,3236.0,1268.0,-7891.0,-4928.0,8035.0
-15692.0,2188.0,768.0,3153.0,-10266.0,7416.0
-15376.0,2232.0,728.0,-2244.0,-10008.0,4838.0
-15692.0,1804.0,-56.0,-8241.0,-2307.0,1957.0
-14696.0,2024.0,-576.0,-12920.0,3485.0,419.0
-15296.0,2932.0,508.0,-9426.0,8034.0,-2048.0
-16544.0,3432.0,1792.0,-5225.0,12994.0,-2809.0
-15428.0,3032.0,2140.0,-1698.0,13125.0,-278.0
-15048.0,5440.0,2868.0,285.0,523.0,6474.0
-15016.0,2336.0,3864.0,565.0,1172.0,2063.0
-14996.0,2476.0,2932.0,-4830.0,-3553.0,4665.0
-15152.0,2472.0,1940.0,-7284.0,-8810.0,2037.0
-15436.0,2212.0,812.0,-3210.0,-12685.0,2052.0
-15272.0,2300.0,-192.0,1291.0,-10215.0,-1767.0
-15216.0,2376.0,-116.0,-2058.0,-2163.0,-6356.0
-15784.0,2900.0,92.0,-3689.0,5319.0,-5960.0
-15324.0,3188.0,708.0,-3022.0,9461.0,-5370.0
-15276.0,1648.0,1620.0,19414.0,8560.0,-11380.0
-15300.0,4108.0,11112.0,1168.0,8797.0,1029.0
-13016.0,3088.0,972.0,12736.0,-7308.0,-2675.0
-13512.0,2628.0,1936.0,5193.0,-4030.0,1470.0
-16620.0,2876.0,1544.0,13501.0,-4136.0,3304.0
-20300.0,2848.0,1412.0,26614.0,-3438.0,3072.0
-10784.0,-108.0,1104.0,10602.0,9677.0,2169.0
-18512.0,2252.0,1436.0,9821.0,8236.0,-1568.0
-14088.0,1844.0,2036.0,6894.0,6331.0,-2941.0
-16092.0,3288.0,2872.0,8724.0,847.0,-4634.0
-15400.0,2272.0,1812.0,3456.0,-5523.0,5204.0
-17988.0,3296.0,2352.0,12301.0,-15914.0,12214.0
-18100.0,2160.0,1856.0,15105.0,-16743.0,13853.0
-16920.0,160.0,756.0,11571.0,-18077.0,15434.0
-16816.0,-420.0,160.0,13763.0,-12797.0,9006.0
-14604.0,-1012.0,-596.0,-4220.0,-3862.0,-1894.0
-16616.0,884.0,-156.0,-5438.0,693.0,-14806.0
-17984.0,2208.0,760.0,-17324.0,9917.0,-21489.0
-18904.0,4216.0,2576.0,-16406.0,12668.0,-23979.0
-15332.0,10952.0,-308.0,26782.0,6428.0,-32768.0
-14220.0,11596.0,5040.0,-32768.0,3860.0,24121.0
-14076.0,6972.0,-1572.0,23639.0,-13752.0,3209.0
-14412.0,3476.0,-1980.0,-19699.0,-819.0,16007.0
-14224.0,2436.0,-1144.0,-9429.0,1264.0,12165.0
-15464.0,2140.0,-1232.0,-831.0,-4861.0,12325.0
-15340.0,1944.0,360.0,6510.0,3439.0,5204.0
-14356.0,1304.0,-20.0,210.0,6439.0,-303.0
-15604.0,2460.0,220.0,-5979.0,11221.0,-6010.0
-16632.0,3244.0,708.0,-6177.0,11195.0,-9053.0
-14540.0,3568.0,1444.0,-5473.0,9285.0,-10484.0
-15692.0,11236.0,3704.0,8878.0,-5800.0,-11970.0
-13408.0,3484.0,-904.0,-27680.0,5466.0,22205.0
-13632.0,3788.0,-1136.0,10014.0,-8759.0,2713.0
-14540.0,1676.0,-616.0,8927.0,-13850.0,3763.0
-15860.0,2204.0,-476.0,3313.0,-11094.0,5443.0
-15032.0,1964.0,-1156.0,6746.0,-5403.0,363.0
-15696.0,1904.0,-760.0,8387.0,-2793.0,-2025.0
-16324.0,2184.0,276.0,6251.0,2283.0,-3654.0
-16452.0,2136.0,308.0,3715.0,8527.0,-4412.0
-16228.0,2528.0,676.0,6928.0,6554.0,-4001.0
-15824.0,2368.0,1260.0,4745.0,8509.0,-3860.0
-15404.0,2428.0,1440.0,4492.0,5367.0,-3379.0
-15220.0,2788.0,1616.0,1984.0,2322.0,-2943.0
-15092.0,2852.0,1660.0,262.0,-1668.0,-622.0
-14172.0,2784.0,1500.0,-1572.0,-6179.0,2501.0
-15832.0,2892.0,864.0,-685.0,-10904.0,6249.0
-17220.0,2844.0,676.0,2165.0,-14188.0,8841.0
-16576.0,1944.0,-616.0,3422.0,-9242.0,9109.0
-16368.0,1552.0,-952.0,1151.0,-5166.0,6247.0
-14404.0,2176.0,-660.0,15181.0,-1305.0,-132.0
-13872.0,1540.0,-348.0,11387.0,-1494.0,-6733.0
-16404.0,2776.0,-248.0,-5991.0,2276.0,-12175.0
-17992.0,4720.0,396.0,-23135.0,-2565.0,-11865.0
-17220.0,6868.0,6756.0,-20373.0,17952.0,-9345.0
-13824.0,5736.0,1988.0,-10730.0,3397.0,-1645.0
-14940.0,3940.0,268.0,-6627.0,-7003.0,10880.0
-18336.0,6396.0,432.0,-14406.0,-5524.0,23617.0
-18052.0,4264.0,372.0,22285.0,-3121.0,8526.0
-17568.0,1192.0,756.0,19566.0,7939.0,4944.0
-14368.0,1676.0,1924.0,3134.0,10062.0,3652.0
-15028.0,3100.0,3552.0,-7945.0,5228.0,-12425.0
-17820.0,3900.0,-6388.0,29319.0,3443.0,-32768.0
-10348.0,11788.0,-6700.0,-29908.0,-6206.0,10882.0
-15408.0,-1028.0,1144.0,3329.0,-24126.0,317.0
-16560.0,3596.0,-764.0,-6795.0,-18331.0,11632.0
-14624.0,3260.0,-2612.0,8161.0,-5533.0,-4521.0
-16960.0,2852.0,-1816.0,-8061.0,12760.0,-5860.0
-18808.0,4492.0,268.0,-7912.0,23389.0,-3018.0
-5316.0,3960.0,14576.0,8641.0,4171.0,-4863.0
-15436.0,3540.0,7224.0,-8627.0,-1150.0,2758.0
-17384.0,3400.0,1972.0,-9168.0,3323.0,3329.0
-13076.0,2872.0,-340.0,-4659.0,-2129.0,5312.0
-16140.0,3384.0,-736.0,383.0,746.0,3886.0
-16248.0,3064.0,104.0,4592.0,1901.0,2370.0
-15848.0,2800.0,972.0,3576.0,8212.0,350.0
-14940.0,2468.0,1492.0,1444.0,8167.0,-3203.0
-14748.0,2736.0,2176.0,-3496.0,5973.0,-6415.0
-15244.0,10276.0,2572.0,7410.0,-16645.0,135.0
-17616.0,-308.0,4388.0,-12266.0,-8022.0,10090.0
-16012.0,4276.0,1784.0,-10933.0,-6773.0,7313.0
-15592.0,3620.0,-196.0,788.0,-5409.0,-2132.0
-14688.0,2648.0,-1108.0,-1930.0,-1901.0,258.0
-15596.0,3228.0,-772.0,-2335.0,2878.0,328.0
-15312.0,3360.0,180.0,556.0,7078.0,-2447.0
-12920.0,9516.0,18604.0,-20198.0,-5050.0,10949.0
-13560.0,3716.0,3192.0,12020.0,2072.0,-10152.0
-17068.0,3448.0,948.0,-5339.0,417.0,2416.0
-14280.0,2640.0,2576.0,-343.0,-953.0,53.0
-14540.0,3200.0,2096.0,-1562.0,501.0,472.0
-14684.0,2884.0,1216.0,-36.0,-1426.0,152.0
-14584.0,3128.0,1568.0,-1100.0,91.0,396.0
-14980.0,3260.0,1104.0,269.0,141.0,141.0
-14984.0,3256.0,1744.0,-384.0,332.0,-20.0
-15184.0,3588.0,1788.0,-1054.0,465.0,-28.0
-13576.0,4108.0,3240.0,-2829.0,-267.0,888.0
-14552.0,3316.0,2188.0,1433.0,-156.0,-1617.0
-14808.0,2860.0,1368.0,-2808.0,-695.0,1849.0
-15656.0,3008.0,1256.0,1444.0,-643.0,582.0
-14964.0,2464.0,1308.0,1238.0,-777.0,243.0
-14524.0,2652.0,704.0,187.0,121.0,-442.0
-14504.0,3088.0,976.0,-1056.0,38.0,-2029.0
-15608.0,3440.0,948.0,-2062.0,864.0,-3443.0
-15312.0,4708.0,3004.0,-645.0,167.0,-2364.0
